date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2017-02-06,1.06,1.64,1.64,1.06,91,120899.00,100.00,182.76,1.06,0.03
2017-02-07,1.98,1.98,1.98,1.98,42,61488.00,0.00,20.73,0.34,0.01
2017-02-08,2.36,2.36,2.36,2.36,66,106389.00,0.00,19.19,0.38,0.02
2017-02-09,2.78,2.78,2.78,2.78,90,158894.00,0.00,17.80,0.42,0.03
2017-02-10,3.24,3.24,3.24,3.24,258,502584.00,0.00,16.55,0.46,0.08
2017-02-13,3.75,3.75,3.75,3.75,257,551672.00,0.00,15.74,0.51,0.08
2017-02-14,4.31,4.31,4.31,4.31,256,603392.00,0.00,14.93,0.56,0.08
2017-02-15,4.92,4.92,4.92,4.92,306,793458.00,0.00,14.15,0.61,0.09
2017-02-16,5.59,5.59,5.59,5.59,282,803437.00,0.00,13.62,0.67,0.08
2017-02-17,6.34,6.34,6.34,6.34,1549,4859119.00,0.00,13.42,0.75,0.46
2017-02-20,7.15,6.63,7.15,6.35,209901,689778208.00,12.62,4.57,0.29,62.96
2017-02-21,6.81,7.48,7.48,6.66,123372,424235488.00,12.37,12.82,0.85,37.00
2017-02-22,7.54,7.60,8.26,7.36,197555,729453888.00,12.03,1.60,0.12,59.25
2017-02-23,7.29,8.27,8.43,7.28,181456,677578384.00,15.13,8.82,0.67,54.43
2017-02-24,8.08,7.93,8.60,7.81,145504,556091728.00,9.55,-4.11,-0.34,43.64
2017-02-27,7.88,7.97,8.09,7.63,83618,312524576.00,5.80,0.50,0.04,25.08
2017-02-28,7.93,7.83,7.93,7.46,97731,357131904.00,5.90,-1.76,-0.14,29.31
2017-03-01,7.75,7.68,7.93,7.66,67724,249647535.00,3.45,-1.92,-0.15,20.31
2017-03-02,7.77,8.11,8.15,7.64,113138,425307488.00,6.64,5.60,0.43,33.93
2017-03-03,8.11,8.30,8.55,7.92,120947,466792912.00,7.77,2.34,0.19,36.28
2017-03-06,8.71,8.48,9.09,8.37,126965,512749952.00,8.67,2.17,0.18,38.08
2017-03-07,8.41,9.41,9.46,8.28,151374,618282928.00,13.92,10.97,0.93,45.40
2017-03-08,9.07,9.11,9.25,8.87,115967,485272400.00,4.04,-3.19,-0.30,34.78
2017-03-09,9.48,9.09,9.75,9.05,129553,559088928.00,7.68,-0.22,-0.02,38.86
2017-03-10,8.95,8.66,9.04,8.64,92296,377833536.00,4.40,-4.73,-0.43,27.68
2017-03-13,8.58,9.03,9.13,8.54,70679,289666480.00,6.81,4.27,0.37,21.20
2017-03-14,9.06,8.95,9.14,8.87,62821,260544385.00,2.99,-0.89,-0.08,18.84
2017-03-15,8.88,8.72,8.88,8.69,58176,236573419.00,2.12,-2.57,-0.23,17.45
2017-03-16,8.77,9.06,9.20,8.77,87097,361656576.00,4.93,3.90,0.34,26.12
2017-03-17,9.10,8.63,9.28,8.57,83293,345477824.00,7.84,-4.75,-0.43,24.98
2017-03-20,8.53,8.93,8.95,8.47,50796,205727816.00,5.56,3.48,0.30,15.24
2017-03-21,8.89,9.10,9.17,8.74,72734,303226064.00,4.82,1.90,0.17,21.82
2017-03-22,8.99,9.56,9.71,8.97,117189,506633648.00,8.13,5.05,0.46,35.15
2017-03-23,9.48,9.15,9.51,8.75,91884,389658032.00,7.95,-4.29,-0.41,27.56
2017-03-24,9.05,9.47,9.56,9.03,77138,331627680.00,5.79,3.50,0.32,23.14
2017-03-27,9.55,9.67,9.88,9.44,74628,328802112.00,4.65,2.11,0.20,22.38
2017-03-28,9.62,9.13,9.62,9.11,59756,256090571.00,5.27,-5.58,-0.54,17.92
2017-03-29,9.05,8.24,9.11,8.22,81286,323708288.00,9.75,-9.75,-0.89,24.38
2017-03-30,8.15,7.82,8.16,7.64,50392,187330057.00,6.31,-5.10,-0.42,15.11
